Ann. Return,Ann. Vol,Sharpe Ratio,Max Drawdown
0.05815590011416871,0.3401295780073436,0.3388048555615387,0.4011627577233135
0.2246746629238221,0.19500061900288107,1.1467533356875268,0.20244975255110056
0.02729759351329175,0.31097992186552204,0.24641965105041477,0.31469916938827064
0.22415466689289576,0.18066783590453303,1.2199598050690454,0.1828306001317552
